atk_ko,move,def_ko,turns_to_ko
마스카나,유턴,누리레느,9
마스카나,유턴,갑주무사,5
마스카나,유턴,하마돈,8
마스카나,유턴,루카리오,12
마스카나,유턴,드닐레이브,5
마스카나,유턴,브리두라스,12
마스카나,유턴,타부자고,20
마스카나,유턴,따라큐,11
마스카나,유턴,고릴타,2
마스카나,유턴,킬가르도,40
마스카나,유턴,갸라도스,11
마스카나,유턴,아머까오,25
마스카나,유턴,킬라플로르,8
마스카나,유턴,대쓰여너,8
마스카나,유턴,리자몽,15
마스카나,유턴,포푸니크,12
마스카나,유턴,개굴닌자,2
마스카나,유턴,에이스번,7
마스카나,유턴,알로라 나인테일,7
마스카나,유턴,에써르(수컷),2
마스카나,유턴,워시로토무,5
마스카나,유턴,불카모스,10
마스카나,유턴,빠르모트,6
마스카나,유턴,라우드본,31
마스카나,유턴,삼삼드래,2
마스카나,유턴,메타그로스,5
마스카나,유턴,망나뇽,10
마스카나,유턴,님피아,15
마스카나,유턴,히트로토무,7
마스카나,유턴,거북왕,4
마스카나,유턴,대도각참,5
마스카나,유턴,팬텀,11
마스카나,유턴,마폭시,4
마스카나,유턴,엠페르트,8
마스카나,유턴,번치코,12
마스카나,유턴,대짱이,5
마스카나,유턴,라이츄,3
마스카나,유턴,블래키,4
마스카나,유턴,다크펫,6
마스카나,유턴,더시마사리,26
마스카나,유턴,핫삼,10
마스카나,유턴,오롱털,4
마스카나,유턴,픽시,17
마스카나,유턴,카디나르마,4
마스카나,유턴,앱솔,2
마스카나,유턴,찌리배리,8
마스카나,유턴,맘모꾸리,4
마스카나,유턴,파라블레이즈,14
마스카나,유턴,패리퍼,8
마스카나,유턴,찌르호크,12
마스카나,유턴,대검귀,2
마스카나,유턴,마기라스,3
마스카나,유턴,이어롭,4
마스카나,유턴,플라엣테,7
마스카나,유턴,배바닐라,4
마스카나,유턴,드래펄트,6
마스카나,유턴,입치트,18
마스카나,유턴,메가니움,3
마스카나,유턴,메타몽,3
마스카나,유턴,이상해꽃,4
마스카나,유턴,밀로틱,7
마스카나,유턴,스코빌런,4
마스카나,유턴,아쿠스타,2
마스카나,유턴,몰드류,7
마스카나,유턴,조로아크(히스이),5
마스카나,유턴,미끄래곤(히스이),16
마스카나,유턴,잠만보,7
마스카나,유턴,무장조,30
마스카나,유턴,클레스퍼트라,2
마스카나,유턴,창파나이트,7
마스카나,유턴,우츠보트,4
마스카나,유턴,가라르야도킹,7
마스카나,유턴,깜까미,4
마스카나,유턴,엘풍,4
마스카나,유턴,저승갓숭,40
마스카나,유턴,스트린더(하이),7
마스카나,유턴,샤미드,7
마스카나,유턴,사마자르,4
마스카나,유턴,인텔리레온,3
마스카나,유턴,깨비물거미,5
마스카나,유턴,가디안,3
마스카나,유턴,왕구리,4
마스카나,유턴,엘레이드,3
마스카나,유턴,브리무음,4
마스카나,유턴,눈여아,6
마스카나,유턴,어흥염,8
마스카나,유턴,마릴리,10
마스카나,유턴,올리르바,2
마스카나,유턴,스트린더(로우),7
마스카나,유턴,펜드라,7
마스카나,유턴,화염레오,7
마스카나,유턴,윈디(히스이),8
마스카나,유턴,캥카,4
마스카나,유턴,꿈트렁,12
마스카나,유턴,에써르(암컷),2
마스카나,유턴,후딘,2
마스카나,유턴,드래캄,6
마스카나,기습,보만다,7
마스카나,기습,한카리아스,5
마스카나,기습,누리레느,8
마스카나,기습,갑주무사,5
마스카나,기습,하마돈,7
마스카나,기습,루카리오,6
마스카나,기습,드닐레이브,5
마스카나,기습,브리두라스,6
마스카나,기습,타부자고,3
마스카나,기습,따라큐,3
마스카나,기습,고릴타,4
마스카나,기습,킬가르도,3
마스카나,기습,갸라도스,5
마스카나,기습,아머까오,6
마스카나,기습,킬라플로르,4
마스카나,기습,대쓰여너,2
마스카나,기습,리자몽,4
마스카나,기습,포푸니크,6
마스카나,기습,개굴닌자,6
마스카나,기습,에이스번,4
마스카나,기습,알로라 나인테일,6
마스카나,기습,에써르(수컷),2
마스카나,기습,워시로토무,4
마스카나,기습,불카모스,5
마스카나,기습,빠르모트,6
마스카나,기습,라우드본,4
마스카나,기습,삼삼드래,8
마스카나,기습,메타그로스,2
마스카나,기습,망나뇽,5
마스카나,기습,님피아,13
마스카나,기습,히트로토무,4
마스카나,기습,거북왕,4
마스카나,기습,대도각참,9
마스카나,기습,팬텀,2
마스카나,기습,마폭시,2
마스카나,기습,엠페르트,4
마스카나,기습,번치코,6
마스카나,기습,대짱이,5
마스카나,기습,라이츄,3
마스카나,기습,블래키,24
마스카나,기습,다크펫,2
마스카나,기습,더시마사리,8
마스카나,기습,핫삼,5
마스카나,기습,오롱털,13
마스카나,기습,픽시,16
마스카나,기습,카디나르마,2
마스카나,기습,앱솔,5
마스카나,기습,찌리배리,8
마스카나,기습,맘모꾸리,4
마스카나,기습,파라블레이즈,2
마스카나,기습,패리퍼,4
마스카나,기습,찌르호크,6
마스카나,기습,대검귀,7
마스카나,기습,마기라스,19
마스카나,기습,이어롭,4
마스카나,기습,플라엣테,7
마스카나,기습,배바닐라,4
마스카나,기습,드래펄트,2
마스카나,기습,입치트,9
마스카나,기습,메가니움,5
마스카나,기습,메타몽,3
마스카나,기습,이상해꽃,4
마스카나,기습,밀로틱,6
마스카나,기습,스코빌런,4
마스카나,기습,아쿠스타,2
마스카나,기습,몰드류,4
마스카나,기습,조로아크(히스이),2
마스카나,기습,미끄래곤(히스이),5
마스카나,기습,잠만보,6
마스카나,기습,무장조,7
마스카나,기습,클레스퍼트라,2
마스카나,기습,창파나이트,7
마스카나,기습,우츠보트,4
마스카나,기습,가라르야도킹,3
마스카나,기습,깜까미,3
마스카나,기습,엘풍,6
마스카나,기습,저승갓숭,6
마스카나,기습,스트린더(하이),3
마스카나,기습,샤미드,6
마스카나,기습,사마자르,4
마스카나,기습,인텔리레온,3
마스카나,기습,깨비물거미,5
마스카나,기습,가디안,3
마스카나,기습,왕구리,4
마스카나,기습,엘레이드,3
마스카나,기습,브리무음,4
마스카나,기습,눈여아,2
마스카나,기습,어흥염,14
마스카나,기습,마릴리,9
마스카나,기습,올리르바,4
마스카나,기습,스트린더(로우),3
마스카나,기습,펜드라,4
마스카나,기습,화염레오,4
마스카나,기습,윈디(히스이),4
마스카나,기습,캥카,4
마스카나,기습,꿈트렁,6
마스카나,기습,에써르(암컷),2
마스카나,기습,후딘,2
마스카나,기습,드래캄,3
마스카나,번개펀치,보만다,7
마스카나,번개펀치,한카리아스,무효
마스카나,번개펀치,누리레느,2
마스카나,번개펀치,갑주무사,3
마스카나,번개펀치,하마돈,무효
마스카나,번개펀치,루카리오,3
마스카나,번개펀치,드닐레이브,9
마스카나,번개펀치,브리두라스,12
마스카나,번개펀치,타부자고,5
마스카나,번개펀치,따라큐,3
마스카나,번개펀치,고릴타,7
마스카나,번개펀치,킬가르도,6
마스카나,번개펀치,갸라도스,2
마스카나,번개펀치,아머까오,3
마스카나,번개펀치,킬라플로르,4
마스카나,번개펀치,대쓰여너,2
마스카나,번개펀치,리자몽,2
마스카나,번개펀치,포푸니크,3
마스카나,번개펀치,개굴닌자,2
마스카나,번개펀치,에이스번,4
마스카나,번개펀치,알로라 나인테일,3
마스카나,번개펀치,에써르(수컷),3
마스카나,번개펀치,워시로토무,4
마스카나,번개펀치,불카모스,5
마스카나,번개펀치,빠르모트,6
마스카나,번개펀치,라우드본,7
마스카나,번개펀치,삼삼드래,8
마스카나,번개펀치,메타그로스,4
마스카나,번개펀치,망나뇽,5
마스카나,번개펀치,님피아,5
마스카나,번개펀치,히트로토무,7
마스카나,번개펀치,거북왕,2
마스카나,번개펀치,대도각참,5
마스카나,번개펀치,팬텀,3
마스카나,번개펀치,마폭시,3
마스카나,번개펀치,엠페르트,2
마스카나,번개펀치,번치코,3
마스카나,번개펀치,대짱이,무효
마스카나,번개펀치,라이츄,40
마스카나,번개펀치,블래키,8
마스카나,번개펀치,다크펫,3
마스카나,번개펀치,더시마사리,4
마스카나,번개펀치,핫삼,5
마스카나,번개펀치,오롱털,4
마스카나,번개펀치,픽시,6
마스카나,번개펀치,카디나르마,4
마스카나,번개펀치,앱솔,3
마스카나,번개펀치,찌리배리,22
마스카나,번개펀치,맘모꾸리,무효
마스카나,번개펀치,파라블레이즈,4
마스카나,번개펀치,패리퍼,1
마스카나,번개펀치,찌르호크,3
마스카나,번개펀치,대검귀,2
마스카나,번개펀치,마기라스,6
마스카나,번개펀치,이어롭,4
마스카나,번개펀치,플라엣테,4
마스카나,번개펀치,배바닐라,4
마스카나,번개펀치,드래펄트,6
마스카나,번개펀치,입치트,4
마스카나,번개펀치,메가니움,10
마스카나,번개펀치,메타몽,2
마스카나,번개펀치,이상해꽃,8
마스카나,번개펀치,밀로틱,3
마스카나,번개펀치,스코빌런,9
마스카나,번개펀치,아쿠스타,2
마스카나,번개펀치,몰드류,무효
마스카나,번개펀치,조로아크(히스이),3
마스카나,번개펀치,미끄래곤(히스이),13
마스카나,번개펀치,잠만보,6
마스카나,번개펀치,무장조,4
마스카나,번개펀치,클레스퍼트라,3
마스카나,번개펀치,창파나이트,4
마스카나,번개펀치,우츠보트,7
마스카나,번개펀치,가라르야도킹,6
마스카나,번개펀치,깜까미,3
마스카나,번개펀치,엘풍,6
마스카나,번개펀치,저승갓숭,6
마스카나,번개펀치,스트린더(하이),6
마스카나,번개펀치,샤미드,3
마스카나,번개펀치,사마자르,4
마스카나,번개펀치,인텔리레온,2
마스카나,번개펀치,깨비물거미,3
마스카나,번개펀치,가디안,3
마스카나,번개펀치,왕구리,2
마스카나,번개펀치,엘레이드,3
마스카나,번개펀치,브리무음,4
마스카나,번개펀치,눈여아,3
마스카나,번개펀치,어흥염,7
마스카나,번개펀치,마릴리,3
마스카나,번개펀치,올리르바,8
마스카나,번개펀치,스트린더(로우),6
마스카나,번개펀치,펜드라,4
마스카나,번개펀치,화염레오,4
마스카나,번개펀치,윈디(히스이),4
마스카나,번개펀치,캥카,4
마스카나,번개펀치,꿈트렁,6
마스카나,번개펀치,에써르(암컷),3
마스카나,번개펀치,후딘,3
마스카나,번개펀치,드래캄,6
마스카나,지옥찌르기,보만다,6
마스카나,지옥찌르기,한카리아스,4
마스카나,지옥찌르기,누리레느,7
마스카나,지옥찌르기,갑주무사,4
마스카나,지옥찌르기,하마돈,6
마스카나,지옥찌르기,루카리오,5
마스카나,지옥찌르기,드닐레이브,4
마스카나,지옥찌르기,브리두라스,5
마스카나,지옥찌르기,타부자고,3
마스카나,지옥찌르기,따라큐,3
마스카나,지옥찌르기,고릴타,3
마스카나,지옥찌르기,킬가르도,3
마스카나,지옥찌르기,갸라도스,5
마스카나,지옥찌르기,아머까오,6
마스카나,지옥찌르기,킬라플로르,4
마스카나,지옥찌르기,대쓰여너,2
마스카나,지옥찌르기,리자몽,3
마스카나,지옥찌르기,포푸니크,5
마스카나,지옥찌르기,개굴닌자,5
마스카나,지옥찌르기,에이스번,3
마스카나,지옥찌르기,알로라 나인테일,6
마스카나,지옥찌르기,에써르(수컷),2
마스카나,지옥찌르기,워시로토무,4
마스카나,지옥찌르기,불카모스,4
마스카나,지옥찌르기,빠르모트,5
마스카나,지옥찌르기,라우드본,4
마스카나,지옥찌르기,삼삼드래,7
마스카나,지옥찌르기,메타그로스,2
마스카나,지옥찌르기,망나뇽,4
마스카나,지옥찌르기,님피아,11
마스카나,지옥찌르기,히트로토무,3
마스카나,지옥찌르기,거북왕,4
마스카나,지옥찌르기,대도각참,8
마스카나,지옥찌르기,팬텀,2
마스카나,지옥찌르기,마폭시,2
마스카나,지옥찌르기,엠페르트,4
마스카나,지옥찌르기,번치코,5
마스카나,지옥찌르기,대짱이,5
마스카나,지옥찌르기,라이츄,3
마스카나,지옥찌르기,블래키,18
마스카나,지옥찌르기,다크펫,2
마스카나,지옥찌르기,더시마사리,7
마스카나,지옥찌르기,핫삼,4
마스카나,지옥찌르기,오롱털,11
마스카나,지옥찌르기,픽시,13
마스카나,지옥찌르기,카디나르마,2
마스카나,지옥찌르기,앱솔,5
마스카나,지옥찌르기,찌리배리,7
마스카나,지옥찌르기,맘모꾸리,4
마스카나,지옥찌르기,파라블레이즈,2
마스카나,지옥찌르기,패리퍼,4
마스카나,지옥찌르기,찌르호크,5
마스카나,지옥찌르기,대검귀,6
마스카나,지옥찌르기,마기라스,14
마스카나,지옥찌르기,이어롭,4
마스카나,지옥찌르기,플라엣테,6
마스카나,지옥찌르기,배바닐라,3
마스카나,지옥찌르기,드래펄트,2
마스카나,지옥찌르기,입치트,7
마스카나,지옥찌르기,메가니움,5
마스카나,지옥찌르기,메타몽,2
마스카나,지옥찌르기,이상해꽃,4
마스카나,지옥찌르기,밀로틱,6
마스카나,지옥찌르기,스코빌런,3
마스카나,지옥찌르기,아쿠스타,2
마스카나,지옥찌르기,몰드류,3
마스카나,지옥찌르기,조로아크(히스이),2
마스카나,지옥찌르기,미끄래곤(히스이),4
마스카나,지옥찌르기,잠만보,5
마스카나,지옥찌르기,무장조,6
마스카나,지옥찌르기,클레스퍼트라,2
마스카나,지옥찌르기,창파나이트,6
마스카나,지옥찌르기,우츠보트,3
마스카나,지옥찌르기,가라르야도킹,3
마스카나,지옥찌르기,깜까미,3
마스카나,지옥찌르기,엘풍,6
마스카나,지옥찌르기,저승갓숭,5
마스카나,지옥찌르기,스트린더(하이),3
마스카나,지옥찌르기,샤미드,6
마스카나,지옥찌르기,사마자르,3
마스카나,지옥찌르기,인텔리레온,3
마스카나,지옥찌르기,깨비물거미,4
마스카나,지옥찌르기,가디안,3
마스카나,지옥찌르기,왕구리,3
마스카나,지옥찌르기,엘레이드,3
마스카나,지옥찌르기,브리무음,3
마스카나,지옥찌르기,눈여아,2
마스카나,지옥찌르기,어흥염,13
마스카나,지옥찌르기,마릴리,8
마스카나,지옥찌르기,올리르바,4
마스카나,지옥찌르기,스트린더(로우),3
마스카나,지옥찌르기,펜드라,3
마스카나,지옥찌르기,화염레오,3
마스카나,지옥찌르기,윈디(히스이),4
마스카나,지옥찌르기,캥카,4
마스카나,지옥찌르기,꿈트렁,5
마스카나,지옥찌르기,에써르(암컷),2
마스카나,지옥찌르기,후딘,2
마스카나,지옥찌르기,드래캄,3
