atk_ko,def_ko,atk_rank,def_rank,ttk_atk_to_def,ttk_def_to_atk,v_base,v_atk_mega,v_def_has_item,v_def_mega,def_assumed_item
삼삼드래,어흥염,28,89,2.000,2.000,0.1141,,-0.0955,,자뭉열매
삼삼드래,마릴리,28,90,4.000,2.000,-0.3288,,-0.5621,,자뭉열매
삼삼드래,올리르바,28,91,2.000,2.000,-0.0020,,-0.0020,,기합의띠
삼삼드래,스트린더(로우),28,92,1.000,3.000,0.7068,,0.4735,,풍선
삼삼드래,펜드라,28,93,2.000,2.000,-0.3288,,-0.3288,0.1379,기합의띠
삼삼드래,화염레오,28,94,2.000,3.000,0.0068,,0.0068,0.0068,기합의띠
삼삼드래,윈디(히스이),28,95,1.000,2.000,0.3750,,0.1503,,기합의띠
삼삼드래,캥카,28,96,2.000,3.000,0.4373,,0.1018,-0.5621,타입강화
삼삼드래,꿈트렁,28,97,2.000,3.000,0.1554,,0.1554,,자뭉열매
삼삼드래,에써르(암컷),28,98,2.000,2.000,0.1379,,0.1379,,없음
삼삼드래,후딘,28,99,2.000,2.000,-0.3288,,-0.3288,,기합의띠
삼삼드래,드래캄,28,100,1.000,1.000,0.0356,,0.0356,-0.1977,생명의구슬
메타그로스,보만다,29,1,2.000,3.000,-0.2573,0.2094,-0.2573,-0.2573,구애스카프
메타그로스,한카리아스,29,2,2.000,2.000,-0.3288,0.1379,-0.3288,-0.5621,구애스카프
메타그로스,누리레느,29,3,2.000,3.000,0.4453,0.4855,0.2400,,자뭉열매
메타그로스,갑주무사,29,4,3.000,3.000,0.1729,0.3169,0.0000,-0.2983,생명의구슬
메타그로스,하마돈,29,5,4.000,2.000,-0.0588,-0.0588,-0.2930,,자뭉열매
메타그로스,루카리오,29,6,2.000,2.000,-0.3288,0.4735,-0.3288,-0.3288,기합의띠
메타그로스,드닐레이브,29,7,2.000,2.000,-0.3288,0.4735,-0.3288,-0.3288,기합의띠
메타그로스,브리두라스,29,8,3.000,3.000,-0.2267,0.2400,-0.2267,,자뭉열매
메타그로스,타부자고,29,9,3.000,2.000,-0.4897,0.2083,-0.7230,,풍선
메타그로스,따라큐,29,10,1.000,3.000,0.2228,0.7144,-0.0706,,생명의구슬
메타그로스,고릴타,29,11,3.000,3.000,-0.2267,0.2400,-0.5621,,생명의구슬
메타그로스,킬가르도,29,12,2.000,2.000,0.1379,0.1379,-0.0955,,먹다남은음식
메타그로스,마스카나,29,13,2.000,2.000,-0.3288,0.0068,-0.3288,,구애스카프
메타그로스,갸라도스,29,14,2.000,3.000,0.0068,0.4735,-0.3288,-0.3288,울퉁불퉁멧
메타그로스,아머까오,29,15,4.000,9.000,0.8910,0.8910,0.3027,,울퉁불퉁멧
메타그로스,킬라플로르,29,16,1.000,2.000,-0.0955,0.7068,-0.3288,-0.0955,기합의띠
메타그로스,대쓰여너,29,17,3.000,2.000,-0.5621,0.4735,-0.5621,,구애스카프
메타그로스,리자몽,29,18,3.000,2.000,-0.6413,0.0852,-0.6413,-0.6413,구애스카프
메타그로스,포푸니크,29,19,1.000,3.000,0.2401,0.2401,0.2401,,없음
메타그로스,개굴닌자,29,20,2.000,2.000,-0.3288,-0.3288,-0.3288,-0.3288,기합의띠
메타그로스,에이스번,29,21,2.000,2.000,-0.3288,-0.3288,-0.3288,,구애스카프
메타그로스,알로라 나인테일,29,22,1.000,3.000,0.2401,0.8090,0.2401,,없음
메타그로스,에써르(수컷),29,23,2.000,3.000,0.0068,0.4735,0.0068,,구애스카프
메타그로스,워시로토무,29,24,3.000,3.000,-0.2267,0.2400,-0.2267,,먹다남은음식
메타그로스,불카모스,29,25,3.000,2.000,-0.5621,-0.0020,-0.7020,,자뭉열매
메타그로스,빠르모트,29,26,1.000,3.000,0.2401,0.7068,0.0068,,기합의띠
메타그로스,라우드본,29,27,3.000,2.000,-0.1005,-0.0841,-0.3338,,자뭉열매
메타그로스,삼삼드래,29,28,2.000,2.000,-0.3288,0.1379,-0.3288,,구애스카프
메타그로스,망나뇽,29,30,2.495,3.000,-0.1087,0.5290,-0.1087,-0.2744,없음
메타그로스,님피아,29,31,2.000,3.000,0.7137,0.7800,0.7137,,먹다남은음식
메타그로스,히트로토무,29,32,3.000,1.000,-0.8977,-0.0955,-0.8977,,구애스카프
메타그로스,거북왕,29,33,3.000,2.000,-0.5621,0.2400,-0.5621,-0.5621,없음
메타그로스,대도각참,29,34,2.000,2.000,0.1379,0.3712,0.1379,,타입강화
메타그로스,팬텀,29,35,1.000,2.000,-0.0955,0.1379,-0.3288,-0.3288,기합의띠
메타그로스,마폭시,29,36,2.000,1.000,-0.6644,0.1379,-0.6644,-0.8977,기합의띠
메타그로스,엠페르트,29,37,2.000,3.000,0.4850,0.4850,0.4850,,없음
메타그로스,번치코,29,38,2.000,2.000,-0.3288,0.1379,-0.4311,-0.6644,생명의구슬
메타그로스,대짱이,29,39,3.000,2.000,-0.0955,-0.0955,-0.3288,-0.5621,자뭉열매
메타그로스,라이츄,29,40,2.000,3.000,0.0068,0.2401,0.0068,-0.3288,구애스카프
메타그로스,블래키,29,41,3.000,3.000,0.5566,0.5566,0.2923,,먹다남은음식
메타그로스,다크펫,29,42,2.000,2.000,0.1379,0.1379,0.1379,-0.3288,기합의띠
메타그로스,더시마사리,29,43,3.000,8.000,0.9932,1.0000,0.9932,,먹다남은음식
메타그로스,핫삼,29,44,4.000,4.000,0.1201,0.2256,-0.1311,-0.6991,울퉁불퉁멧
메타그로스,오롱털,29,45,2.000,2.000,0.1379,0.3712,0.1379,,없음
메타그로스,픽시,29,46,2.000,4.000,0.7735,0.7735,0.7735,0.2046,먹다남은음식
메타그로스,카디나르마,29,47,2.000,1.000,-0.6644,0.1379,-0.6644,,기합의띠
메타그로스,앱솔,29,48,2.000,2.000,-0.3288,0.4735,-0.3288,-0.3288,없음
메타그로스,찌리배리,29,49,3.000,4.000,0.5667,0.9001,0.5513,,먹다남은음식
메타그로스,맘모꾸리,29,50,2.000,2.000,-0.3288,0.1379,-0.3288,,기합의띠
메타그로스,파라블레이즈,29,51,2.000,2.000,-0.3288,0.1379,-0.3288,,기합의띠
메타그로스,패리퍼,29,52,2.000,3.000,0.7231,0.7231,0.7231,,없음
메타그로스,찌르호크,29,53,4.000,4.000,-0.1754,0.5350,-0.1754,0.2809,구애스카프
메타그로스,대검귀,29,54,2.000,3.000,0.0068,0.4735,-0.3288,,타입강화
메타그로스,마기라스,29,55,1.000,3.000,0.7068,0.7068,0.4735,-0.3288,먹다남은음식
메타그로스,이어롭,29,56,2.000,5.000,0.6780,0.9113,0.6780,0.0068,자뭉열매
메타그로스,플라엣테,29,57,2.000,4.000,0.6209,0.8934,0.6209,0.1551,구애스카프
메타그로스,배바닐라,29,58,2.000,5.000,0.6780,0.9113,0.3424,,타입강화
메타그로스,드래펄트,29,59,2.000,2.000,-0.3288,-0.3288,-0.3288,,생명의구슬
메타그로스,입치트,29,60,2.000,4.000,0.8090,0.9113,0.8090,0.8090,기합의띠
메타그로스,메가니움,29,61,3.000,4.000,-0.1828,0.4729,-0.1828,-0.0942,기합의띠
메타그로스,메타몽,29,62,1.000,3.000,0.7068,0.8090,0.2401,,구애스카프
메타그로스,이상해꽃,29,63,2.000,3.000,0.2251,0.6918,-0.1105,-0.2624,생명의구슬
메타그로스,밀로틱,29,64,3.000,5.000,0.4380,0.9922,0.1343,,먹다남은음식
메타그로스,스코빌런,29,65,3.000,2.000,-0.5911,-0.0293,-0.6573,-0.8977,먹다남은음식
메타그로스,아쿠스타,29,66,2.000,5.000,0.6780,0.6780,0.6780,0.1066,기합의띠
메타그로스,몰드류,29,67,2.000,2.000,-0.3288,0.1379,-0.3288,-0.3288,구애스카프
메타그로스,조로아크(히스이),29,68,2.000,2.000,-0.3288,-0.0955,-0.3288,,기합의띠
메타그로스,미끄래곤(히스이),29,69,2.000,2.000,0.1379,0.4735,0.1379,,먹다남은음식
메타그로스,잠만보,29,70,2.000,3.000,0.3668,0.3668,0.2400,,먹다남은음식
메타그로스,무장조,29,71,4.000,5.000,0.2764,0.6671,-0.0099,-0.2400,자뭉열매
메타그로스,클레스퍼트라,29,72,2.000,3.000,0.0068,0.4735,0.0068,,기합의띠
메타그로스,창파나이트,29,73,2.000,2.000,0.1379,0.1379,0.1379,,없음
메타그로스,우츠보트,29,74,2.000,4.000,0.5757,0.9113,0.5757,0.5757,기합의띠
메타그로스,가라르야도킹,29,75,2.000,3.000,0.2057,0.5398,0.2057,,먹다남은음식
메타그로스,깜까미,29,76,3.000,3.000,0.3721,0.5168,0.3721,-0.0522,없음
메타그로스,엘풍,29,77,1.000,7.000,1.0000,1.0000,1.0000,,기합의띠
메타그로스,저승갓숭,29,78,2.000,3.000,0.0068,0.7734,0.0068,,먹다남은음식
메타그로스,스트린더(하이),29,79,1.000,3.000,0.2401,0.8090,0.0068,,풍선
메타그로스,샤미드,29,80,3.000,4.000,0.5321,0.8575,0.2950,,먹다남은음식
메타그로스,사마자르,29,81,2.000,3.000,0.0068,0.8090,0.0068,,기합의띠
메타그로스,인텔리레온,29,82,2.000,3.000,0.0068,0.0068,0.0068,,없음
메타그로스,깨비물거미,29,83,3.000,5.000,0.9099,0.9361,0.9065,,자뭉열매
메타그로스,가디안,29,84,1.000,3.000,0.2401,0.7068,0.0068,-0.0955,기합의띠
메타그로스,왕구리,29,85,2.000,3.000,0.2401,0.4735,0.2401,,없음
메타그로스,엘레이드,29,86,2.000,3.000,-0.0011,0.4735,-0.3288,-0.5621,생명의구슬
메타그로스,브리무음,29,87,2.000,3.000,0.4735,0.5901,0.4735,,기합의띠
메타그로스,눈여아,29,88,1.000,2.000,-0.0955,0.4735,-0.3288,-0.0955,기합의띠
메타그로스,어흥염,29,89,3.000,2.000,-0.0955,-0.0955,-0.3288,,자뭉열매
메타그로스,마릴리,29,90,3.000,6.000,0.6418,0.6418,0.6418,,자뭉열매
메타그로스,올리르바,29,91,2.000,3.000,0.3390,0.4735,0.3390,,기합의띠
메타그로스,스트린더(로우),29,92,1.000,3.000,0.2401,0.8090,0.0068,,풍선
메타그로스,펜드라,29,93,2.000,3.000,0.0068,0.0068,0.0068,0.3142,기합의띠
메타그로스,화염레오,29,94,2.000,1.000,-0.6644,0.1379,-0.6644,-0.6644,기합의띠
메타그로스,윈디(히스이),29,95,1.000,2.000,-0.1042,0.3625,-0.3288,,기합의띠
메타그로스,캥카,29,96,2.000,3.000,0.0068,0.5254,0.0068,-0.0293,타입강화
메타그로스,꿈트렁,29,97,3.000,3.000,0.2574,0.7967,0.2574,,자뭉열매
메타그로스,에써르(암컷),29,98,2.000,3.000,0.0068,0.8090,0.0068,,없음
메타그로스,후딘,29,99,2.000,2.000,-0.3288,0.0068,-0.3288,,기합의띠
메타그로스,드래캄,29,100,2.000,3.000,0.4735,0.4735,0.3712,0.1379,생명의구슬
망나뇽,보만다,30,1,2.000,2.495,-0.2953,0.2264,-0.2953,-0.2953,구애스카프
망나뇽,한카리아스,30,2,2.000,2.495,-0.3272,-0.0466,-0.3272,-0.3272,구애스카프
망나뇽,누리레느,30,3,4.000,2.495,-0.0602,0.1586,-0.2935,,자뭉열매
망나뇽,갑주무사,30,4,3.000,6.495,0.9832,0.9990,0.9073,0.7630,생명의구슬
망나뇽,하마돈,30,5,3.000,3.495,0.3263,0.3838,0.0795,,자뭉열매
망나뇽,루카리오,30,6,2.000,3.495,0.0084,0.7528,0.0084,-0.2816,기합의띠
망나뇽,드닐레이브,30,7,2.000,1.495,-0.4983,0.2555,-0.4983,-0.4983,기합의띠
망나뇽,브리두라스,30,8,3.000,2.495,-0.4462,0.3057,-0.6795,,자뭉열매
망나뇽,타부자고,30,9,3.000,4.495,-0.1580,0.4790,-0.4088,,풍선
망나뇽,따라큐,30,10,4.000,3.495,-0.3625,0.1179,-0.5150,,생명의구슬
망나뇽,고릴타,30,11,2.000,7.495,0.9965,1.0000,0.8354,,생명의구슬
망나뇽,킬가르도,30,12,3.000,3.495,0.3554,0.3571,0.1121,,먹다남은음식
망나뇽,마스카나,30,13,2.000,1.495,-0.6172,-0.4966,-0.6172,,구애스카프
망나뇽,갸라도스,30,14,2.000,2.495,-0.1627,0.5911,-0.1627,-0.5150,울퉁불퉁멧
망나뇽,아머까오,30,15,4.000,5.495,0.5287,0.9091,0.4381,,울퉁불퉁멧
망나뇽,킬라플로르,30,16,1.000,2.495,0.1228,0.5911,0.0084,-0.0483,기합의띠
망나뇽,대쓰여너,30,17,3.000,2.495,-0.0483,0.3571,-0.5150,,구애스카프
망나뇽,리자몽,30,18,3.000,3.495,-0.0948,0.4969,-0.0948,-0.3443,구애스카프
망나뇽,포푸니크,30,19,2.000,3.495,0.3440,0.3456,0.3440,,없음
망나뇽,개굴닌자,30,20,2.000,2.495,-0.4462,-0.3255,-0.4462,-0.6172,기합의띠
망나뇽,에이스번,30,21,2.000,3.495,0.0533,0.3456,0.0533,,구애스카프
망나뇽,알로라 나인테일,30,22,3.000,1.495,-0.6795,-0.4445,-0.6795,,없음
망나뇽,에써르(수컷),30,23,3.000,4.495,0.2232,0.8019,0.2232,,구애스카프
망나뇽,워시로토무,30,24,3.000,4.495,0.5576,0.9093,0.2770,,먹다남은음식
망나뇽,불카모스,30,25,3.000,6.495,0.6400,0.9872,0.3300,,자뭉열매
망나뇽,빠르모트,30,26,2.000,2.495,-0.1627,-0.1610,-0.1627,,기합의띠
망나뇽,라우드본,30,27,4.000,5.495,0.8099,0.9172,0.5563,,자뭉열매
망나뇽,삼삼드래,30,28,2.000,2.495,-0.3272,0.4201,-0.3272,,구애스카프
망나뇽,메타그로스,30,29,3.000,2.495,0.0706,0.1867,0.0205,-0.5150,생명의구슬
망나뇽,님피아,30,31,5.000,2.495,-0.3810,-0.4612,-0.5714,,먹다남은음식
망나뇽,히트로토무,30,32,3.000,4.495,0.5376,0.9033,0.5376,,구애스카프
망나뇽,거북왕,30,33,3.000,2.495,-0.0483,0.3571,-0.0483,-0.2128,없음
망나뇽,대도각참,30,34,3.000,4.495,0.3289,0.8579,0.3289,,타입강화
망나뇽,팬텀,30,35,2.000,2.495,0.0084,0.0101,0.0084,-0.1627,기합의띠
망나뇽,마폭시,30,36,2.000,3.495,0.3440,0.1259,0.3440,-0.3545,기합의띠
망나뇽,엠페르트,30,37,2.000,2.495,0.1766,0.1783,0.1766,,없음
망나뇽,번치코,30,38,2.000,3.495,0.2417,0.6413,0.2417,-0.1112,생명의구슬
망나뇽,대짱이,30,39,3.000,2.495,-0.0483,0.3571,-0.0483,-0.0483,자뭉열매
망나뇽,라이츄,30,40,2.000,4.495,0.3440,0.5167,0.3440,0.0084,구애스카프
망나뇽,블래키,30,41,5.000,7.495,0.7990,0.9021,0.5496,,먹다남은음식
망나뇽,다크펫,30,42,2.000,3.495,0.6899,0.7528,0.6899,0.3554,기합의띠
망나뇽,더시마사리,30,43,4.000,15.495,0.9411,0.9411,0.8979,,먹다남은음식
망나뇽,핫삼,30,44,2.000,5.495,0.9304,0.9521,0.8795,0.8337,울퉁불퉁멧
망나뇽,오롱털,30,45,4.000,2.495,-0.1672,0.1137,-0.1672,,없음
망나뇽,픽시,30,46,5.000,3.495,-0.1788,-0.0581,-0.4796,-0.2180,먹다남은음식
망나뇽,카디나르마,30,47,3.000,4.495,0.6899,0.9093,0.6899,,기합의띠
망나뇽,앱솔,30,48,2.000,2.495,0.1850,0.4767,0.1850,-0.2816,없음
망나뇽,찌리배리,30,49,3.000,6.495,0.9219,0.9402,0.8725,,먹다남은음식
망나뇽,맘모꾸리,30,50,3.000,1.495,-0.3839,0.0222,-0.3839,,기합의띠
망나뇽,파라블레이즈,30,51,2.000,3.495,0.1114,0.5797,0.1114,,기합의띠
망나뇽,패리퍼,30,52,2.000,2.495,0.4274,0.6582,0.4274,,없음
망나뇽,찌르호크,30,53,3.000,4.495,0.1026,0.7535,0.1026,-0.0518,구애스카프
망나뇽,대검귀,30,54,3.000,2.495,-0.2816,0.3057,-0.2816,,타입강화
망나뇽,마기라스,30,55,3.000,2.495,0.1850,0.1867,-0.0483,-0.2128,먹다남은음식
망나뇽,이어롭,30,56,3.000,2.495,-0.2816,-0.2799,-0.5150,-0.4462,자뭉열매
망나뇽,플라엣테,30,57,4.000,2.495,-0.6834,-0.1306,-0.6834,-0.7728,구애스카프
망나뇽,배바닐라,30,58,3.000,1.495,-0.1506,0.0222,-0.1506,,타입강화
망나뇽,드래펄트,30,59,2.000,2.495,-0.0483,-0.0466,-0.2128,,생명의구슬
망나뇽,입치트,30,60,2.000,2.495,0.4750,0.4767,0.4750,0.1850,기합의띠
망나뇽,메가니움,30,61,3.000,5.495,0.7513,0.9703,0.7513,0.0153,기합의띠
망나뇽,메타몽,30,62,2.000,3.495,0.7518,0.8100,0.3440,,구애스카프
망나뇽,이상해꽃,30,63,3.000,5.495,0.8392,0.9660,0.4915,0.4444,생명의구슬
망나뇽,밀로틱,30,64,5.000,3.495,-0.6641,0.0071,-0.7218,,먹다남은음식
망나뇽,스코빌런,30,65,2.000,6.495,0.9789,0.9948,0.9779,0.9637,먹다남은음식
망나뇽,아쿠스타,30,66,3.000,2.495,-0.2816,-0.1610,-0.2816,-0.2816,기합의띠
망나뇽,몰드류,30,67,2.000,3.495,0.1624,0.6307,0.1624,-0.1112,구애스카프
망나뇽,조로아크(히스이),30,68,2.000,2.495,0.0084,0.0101,0.0084,,기합의띠
망나뇽,미끄래곤(히스이),30,69,3.000,2.495,0.1850,0.1867,0.1850,,먹다남은음식
망나뇽,잠만보,30,70,5.000,2.495,-0.2617,0.0648,-0.5545,,먹다남은음식
망나뇽,무장조,30,71,3.000,5.495,0.7322,0.9600,0.5586,-0.2053,자뭉열매
망나뇽,클레스퍼트라,30,72,3.000,4.495,0.2232,0.6812,0.2232,,기합의띠
망나뇽,창파나이트,30,73,2.000,4.495,0.6899,0.9123,0.6899,,없음
망나뇽,우츠보트,30,74,3.000,5.495,0.9277,0.9816,0.9277,0.6858,기합의띠
망나뇽,가라르야도킹,30,75,3.000,2.495,0.1366,0.1382,0.1366,,먹다남은음식
망나뇽,깜까미,30,76,2.000,5.495,0.9405,0.9597,0.9405,0.9149,없음
망나뇽,엘풍,30,77,2.000,3.495,0.0084,0.1746,0.0084,,기합의띠
망나뇽,저승갓숭,30,78,3.000,2.495,-0.4901,0.3390,-0.5150,,먹다남은음식
망나뇽,스트린더(하이),30,79,1.000,4.495,0.8095,0.9123,0.7518,,풍선
망나뇽,샤미드,30,80,5.000,2.495,-0.2147,0.0148,-0.4483,,먹다남은음식
망나뇽,사마자르,30,81,2.000,3.495,-0.1112,0.4767,-0.1112,,기합의띠
망나뇽,인텔리레온,30,82,2.000,2.495,-0.2816,-0.1610,-0.2816,,없음
망나뇽,깨비물거미,30,83,3.000,3.495,0.2020,0.5731,0.0798,,자뭉열매
망나뇽,가디안,30,84,3.000,2.495,-0.2816,0.1137,-0.2816,-0.6795,기합의띠
망나뇽,왕구리,30,85,3.000,2.495,-0.0483,0.3571,-0.0483,,없음
망나뇽,엘레이드,30,86,3.000,1.495,-0.2167,0.0222,-0.3839,-0.6211,생명의구슬
망나뇽,브리무음,30,87,4.000,2.495,-0.0630,0.0602,-0.0630,,기합의띠
망나뇽,눈여아,30,88,2.000,1.495,-0.4462,-0.3255,-0.4462,-0.6172,기합의띠
망나뇽,어흥염,30,89,3.000,4.495,0.5969,0.9112,0.5687,,자뭉열매
망나뇽,마릴리,30,90,3.000,3.495,0.1484,0.4883,0.1484,,자뭉열매
망나뇽,올리르바,30,91,3.000,4.495,0.5330,0.8220,0.5330,,기합의띠
망나뇽,스트린더(로우),30,92,1.000,4.495,0.8095,0.9123,0.7518,,풍선
망나뇽,펜드라,30,93,2.000,4.495,0.2210,0.4356,0.2210,0.4419,기합의띠
망나뇽,화염레오,30,94,2.000,4.495,0.5576,0.6812,0.5576,0.2232,기합의띠
망나뇽,윈디(히스이),30,95,1.000,2.495,-0.2110,0.2574,-0.3211,,기합의띠
망나뇽,캥카,30,96,3.000,2.495,-0.4902,0.3571,-0.4902,-0.5150,타입강화
망나뇽,꿈트렁,30,97,2.000,4.495,0.9088,0.9133,0.9001,,자뭉열매
망나뇽,에써르(암컷),30,98,3.000,4.495,0.1082,0.9093,0.1082,,없음
망나뇽,후딘,30,99,3.000,3.495,0.1539,0.3456,0.1539,,기합의띠
망나뇽,드래캄,30,100,2.000,2.495,0.1394,0.4201,0.2538,-0.0316,생명의구슬
님피아,보만다,31,1,2.000,4.000,0.5984,,0.5984,-0.1407,구애스카프
님피아,한카리아스,31,2,1.000,3.000,-0.0223,,-0.0223,0.5536,구애스카프
님피아,누리레느,31,3,3.000,5.000,0.5892,,0.5528,,자뭉열매
님피아,갑주무사,31,4,2.000,3.000,0.3577,,0.2062,0.0903,생명의구슬
님피아,하마돈,31,5,2.000,4.000,0.6223,,0.4117,,자뭉열매
님피아,루카리오,31,6,2.000,2.000,-0.3288,,-0.3288,-0.4242,기합의띠
님피아,드닐레이브,31,7,2.000,3.000,-0.0223,,-0.0886,-0.0223,기합의띠
님피아,브리두라스,31,8,2.000,3.000,-0.0886,,-0.2557,,자뭉열매
님피아,타부자고,31,9,4.000,2.000,-0.7268,,-0.7268,,풍선
님피아,따라큐,31,10,2.000,4.000,0.2445,,0.0246,,생명의구슬
님피아,고릴타,31,11,2.000,3.000,-0.0886,,-0.3288,,생명의구슬
님피아,킬가르도,31,12,4.000,2.000,-0.4959,,-0.7292,,먹다남은음식
님피아,마스카나,31,13,1.000,3.000,0.1448,,0.1448,,구애스카프
님피아,갸라도스,31,14,2.000,4.000,0.0782,,0.0782,0.0731,울퉁불퉁멧
님피아,아머까오,31,15,5.000,3.000,-0.4424,,-0.6310,,울퉁불퉁멧
님피아,킬라플로르,31,16,4.000,3.000,-0.4907,,-0.4907,-0.7292,기합의띠
님피아,대쓰여너,31,17,2.000,2.000,-0.4959,,-0.4959,,구애스카프
님피아,리자몽,31,18,4.000,3.000,-0.4025,,-0.4025,-0.7198,구애스카프
님피아,포푸니크,31,19,2.000,2.000,-0.3288,,-0.3288,,없음
님피아,개굴닌자,31,20,1.000,3.000,0.1448,,-0.0886,0.1448,기합의띠
님피아,에이스번,31,21,4.000,2.000,-0.8245,,-0.8245,,구애스카프
님피아,알로라 나인테일,31,22,2.000,5.000,0.8132,,0.8132,,없음
님피아,에써르(수컷),31,23,2.000,5.000,0.8132,,0.8132,,구애스카프
님피아,워시로토무,31,24,2.000,5.000,0.5826,,0.4122,,먹다남은음식
님피아,불카모스,31,25,5.000,6.000,-0.3706,,-0.5974,,자뭉열매
님피아,빠르모트,31,26,1.000,3.000,0.1448,,-0.0886,,기합의띠
님피아,라우드본,31,27,5.000,5.000,0.0073,,-0.2946,,자뭉열매
님피아,삼삼드래,31,28,1.000,4.000,0.4804,,0.4804,,구애스카프
님피아,메타그로스,31,29,3.000,2.000,-0.7292,,-0.5912,-0.8245,생명의구슬
님피아,망나뇽,31,30,2.495,5.000,0.5012,,0.5012,0.6178,없음
님피아,히트로토무,31,32,4.000,4.000,-0.2069,,-0.2069,,구애스카프
님피아,거북왕,31,33,2.000,4.000,-0.1418,,-0.1418,-0.2557,없음
님피아,대도각참,31,34,2.000,2.000,-0.0292,,-0.0292,,타입강화
님피아,팬텀,31,35,3.000,3.000,-0.2557,,-0.2557,-0.5621,기합의띠
님피아,마폭시,31,36,3.000,4.000,-0.3062,,-0.3062,-0.4907,기합의띠
님피아,엠페르트,31,37,4.000,3.000,-0.3271,,-0.3271,,없음
님피아,번치코,31,38,2.000,3.000,-0.0886,,-0.3288,-0.3288,생명의구슬
님피아,대짱이,31,39,2.000,3.000,-0.0224,,-0.0224,-0.2557,자뭉열매
님피아,라이츄,31,40,2.000,5.000,0.5826,,0.5826,0.0068,구애스카프
님피아,블래키,31,41,2.000,11.000,1.0000,,0.9960,,먹다남은음식
님피아,다크펫,31,42,2.000,2.000,-0.3288,,-0.3288,-0.3288,기합의띠
님피아,더시마사리,31,43,6.000,7.000,0.4919,,0.0663,,먹다남은음식
님피아,핫삼,31,44,2.000,3.000,-0.0807,,-0.0807,-0.1298,울퉁불퉁멧
님피아,오롱털,31,45,1.000,3.000,0.7137,,0.7137,,없음
님피아,픽시,31,46,3.000,7.000,0.9439,,0.8784,0.4793,먹다남은음식
님피아,카디나르마,31,47,3.000,4.000,-0.1818,,-0.1818,,기합의띠
님피아,앱솔,31,48,1.000,4.000,0.7206,,0.7206,0.4804,없음
님피아,찌리배리,31,49,3.000,7.000,0.9898,,0.9214,,먹다남은음식
님피아,맘모꾸리,31,50,2.000,3.000,-0.0886,,-0.0886,,기합의띠
님피아,파라블레이즈,31,51,3.000,3.000,-0.4907,,-0.4907,,기합의띠
